merchant_id,payment_month,mtu_type,txn_count,gmv,churn_month
Kd2FXn5zeiWsjn,2023-04-01,Retained,51,112534.3,
Kh1Ve2s8rOdPME,2022-12-01,Retained,1,1709.1,
KhaXlfZeUuQl7F,2023-04-01,Retained,98,75762.0,
KjuvV1sJLHiMxt,2022-11-01,New,1,50.0,2022-12-01
KlmsV5HcCSnfo5,2022-12-01,New,16,47685.0,
KqvIlUFIA7cRsS,2023-04-01,Retained,4,15215.0,
DLW43ncqbnOU56,2022-01-01,Retained,2,300052.04,
DLW43ncqbnOU56,2022-05-01,Retained,3,1289835.0,
DLW43ncqbnOU56,2022-11-01,Retained,21,3036288.0,
DOldY1v7pLQ5Vy,2022-02-01,Revived,1,284114.75,
DlPXTST7XxrLv7,2022-11-01,Retained,3,391203.6,
DngZPnV7ZnmR2N,2021-07-01,New,1,1.0,2021-08-01
Do5cZnbXX9F5zn,2022-12-01,Retained,1,150.0,2023-01-01
DtElmIJLxWegxo,2022-01-01,Retained,7,8026.0,
E3yL0oKlmgPTAd,2021-09-01,New,1,12.0,2021-10-01
E9qg6JONGqeqP1,2021-07-01,New,8,10000.0,
E9qg6JONGqeqP1,2022-03-01,Retained,12,15000.0,
E9qg6JONGqeqP1,2022-05-01,Retained,18,22500.0,
EIElLMHqkM8H5M,2021-11-01,Retained,2,7125.0,2021-12-01
ELm91wKc0OG7pF,2022-10-01,Revived,1,194997.0,2022-11-01
Efz3WY9cfnrxK7,2022-06-01,Revived,1,25000.0,2022-07-01
Elw1hOD59jMu6l,2022-02-01,Revived,2,4800.0,
EpJnPBeFhVXHl3,2021-08-01,Retained,4,27998.0,
EpJnPBeFhVXHl3,2022-01-01,Retained,3,15748.0,
EpJnPBeFhVXHl3,2022-02-01,Retained,6,82298.0,
IKGeHFhDLjvgKc,2021-11-01,New,4,2478.0,2021-12-01
IMg5rGGpYYlUEL,2021-11-01,New,3,299952.0,2021-12-01
IPJGkXRSFWn6QX,2022-09-01,Retained,9,4737.0,
IPJGkXRSFWn6QX,2022-10-01,Retained,8,4626.0,
IPJGkXRSFWn6QX,2023-06-01,Retained,6,2810.0,
IQAnMV1usU1AXV,2021-11-01,New,2,199998.0,2021-12-01
IR3qZaXyGs7OvW,2021-11-01,New,1,1.0,2021-12-01
ISuunc1ZKkceCr,2022-12-01,Revived,1,100.0,2023-01-01
GMgodKJF5q7r4U,2021-07-01,New,1,700.0,
GMgodKJF5q7r4U,2022-05-01,Retained,1,800.0,
GMgodKJF5q7r4U,2022-09-01,Revived,1,800.0,
GhjSntmFsNIfAP,2023-04-01,Revived,4,1856241.77,2023-05-01
GuLey1oNJwd2O7,2022-05-01,Retained,87,78620.71,
GuLey1oNJwd2O7,2022-11-01,Retained,75,62797.2,
HFH0mJXoeN15T6,2021-07-01,New,34,127432.25,
HFH0mJXoeN15T6,2022-03-01,Retained,32,115940.63,
HFsXHiR3C4RFeh,2021-07-01,New,1,559.0,
HITzMvQGoCIZR8,2023-04-01,Retained,1,5888.2,2023-05-01
HIaCkLV7pgNU0u,2022-11-01,Retained,10,8285.0,
HM0VVFTLYVIwSa,2023-04-01,Revived,4,2300.0,2023-05-01
HNT0cz8fsi4REK,2023-06-01,Retained,1,30000.0,2023-07-01
HVTRR0k3WUJdKM,2021-07-01,New,2,200.0,2021-08-01
HZv3B5scU6lblN,2021-07-01,New,64,80367.82,2021-08-01
HbSx4D328Neq4W,2021-11-01,Retained,6,9353.0,2021-12-01
Hkxck2HRFrwgKg,2022-11-01,Retained,16,26505.6,
HmA5IxrDQNnx3B,2022-01-01,Revived,3,1497.0,2022-02-01
HysD6gFitdRyDP,2021-09-01,New,3,44010.0,2021-10-01
I9dhfRPajpoNTR,2021-11-01,Retained,1,150.0,2021-12-01
ICFOjYPqFXxhkQ,2021-10-01,New,1,10.0,2021-11-01
IGgGzLcw4OeCrI,2022-01-01,New,6,41961.0,
IMXXHNocUV3cDN,2022-06-01,Revived,1,250.0,2022-07-01
INQ0dPMZXM2wmH,2022-10-01,New,1,3000.0,2022-11-01
INvlHFjM1fZhEL,2021-11-01,New,3,300000.0,2021-12-01
IY7bTEltJDdaMr,2022-05-01,Retained,55,76501.0,
IY7bTEltJDdaMr,2022-09-01,Retained,54,324500.0,
IY7bTEltJDdaMr,2022-11-01,Retained,20,60500.0,
IbOdtgi4MEOYyd,2022-06-01,Retained,1,1070.0,2022-07-01
GPdwNH7kJJNu2U,2021-08-01,Retained,19,67325.0,
FlDzHuSZsA7nk2,2022-01-01,Retained,1,12210.0,
FvctCXU4WG6RMI,2022-05-01,Retained,38,79837.2,
FvctCXU4WG6RMI,2022-11-01,Retained,12,18421.2,
FvfGWPLSn0nytL,2023-06-01,Revived,1,246.0,2023-07-01
G2A60sNikEPlbt,2021-11-01,New,1,221.0,2021-12-01
G4BM9Y9gdDRNKw,2022-01-01,Revived,1,2.0,2022-02-01
GCYJgcbjzqvv7P,2021-08-01,Retained,3,56000.0,
HUUIDmc2nIbGhx,2021-08-01,Retained,4,13204.0,
HUUIDmc2nIbGhx,2022-02-01,Retained,2,103717.0,
HX8GlBsSZMBRC8,2021-07-01,New,3,103.0,2021-08-01
HXxT0mZPbg7IIO,2021-07-01,New,379,118714.0,2021-08-01
HZucbB0GwuTfW1,2022-03-01,Revived,2,35017.79,2022-04-01
Hb9soa7U2QJUap,2022-01-01,Revived,1,358.2,2022-02-01
HgnFZxfeXwA5rS,2022-01-01,New,3,7.0,
HgzlkrpvToiMdp,2022-01-01,Retained,46,12004.0,
HwAupSH02Pai2z,2022-03-01,Retained,9,5270.0,
HwAupSH02Pai2z,2022-09-01,Retained,26,18487.5,
HznJpo1RSvjssJ,2021-11-01,Retained,19,7980.84,2021-12-01
GlIeMUiyFe0gff,2022-09-01,Revived,2,2998.0,2022-10-01
GrAlRouxxH4qKJ,2023-01-01,Revived,1,1.0,2023-02-01
GrETXVIqIMC5hw,2023-04-01,Retained,1,10.0,2023-05-01
Gu5bIIK6ZBvfxb,2022-09-01,Retained,2,41302.44,
Gu5bIIK6ZBvfxb,2023-06-01,Retained,3,28905.0,
H8LaRsbN20JeYP,2022-07-01,Revived,1,304.5,2022-08-01
H91G03Hxdo013F,2022-09-01,New,4,1108.0,
H91G03Hxdo013F,2022-10-01,Retained,92,35230.0,
H91G03Hxdo013F,2023-06-01,Retained,50,22626.0,
HCAS2LNaiAtobp,2021-07-01,New,1,48000.0,
HDyVbqgXcOzWEo,2022-10-01,Retained,1,99.0,2022-11-01
HFjWnINobgmB8A,2022-09-01,Retained,102,1746420.45,
HFjWnINobgmB8A,2023-06-01,Retained,199,2775341.08,
FBwXk9tjnRn6ht,2023-04-01,Revived,1,75.0,2023-05-01
FCRlUDiGFUaiPG,2022-09-01,Retained,1,97470.0,2022-10-01
Bp0zTnSM4faN2r,2023-06-01,Retained,1,40000.0,2023-07-01
BpwVhaaMSt2vTw,2022-01-01,Retained,1,1.0,
CisoDrf9ZM0tCe,2023-01-01,Revived,1,597.0,2023-02-01
Ct9S7s3XDBZfGa,2022-05-01,Retained,7,46644.19,
Ct9S7s3XDBZfGa,2022-11-01,Retained,11,95724.13,
DJJw1InggaLOZk,2022-09-01,Retained,5,1653.0,
DoAjOrSxtTaqsH,2023-01-01,Retained,1,7.0,2023-02-01
DyrNL9jdqc0hTG,2021-10-01,New,1,50000.0,2021-11-01
EMGCBMX3MKMwGI,2021-11-01,Retained,1,160.0,2021-12-01
EcUE6xisRw8syU,2022-03-01,Retained,4,60750.0,
EfrCuSHogfOXLS,2023-01-01,New,1,25.0,2023-02-01
EokAhoveI4liso,2022-02-01,Retained,207,203371.14,
EokAhoveI4liso,2022-11-01,Revived,2,2643.0,
EqMjZuFWnmbbcN,2021-07-01,New,7,42.0,
ErjLB1su1onObD,2021-08-01,Retained,2,80248.47,
ErjLB1su1onObD,2022-01-01,Retained,2,77615.54,
DGpl8SzsSdc5MM,2021-08-01,Retained,621,3627032.61,
KFUe8VPq7vWG6b,2023-04-01,Retained,1,1.0,2023-05-01
Kb8QLqMi1Lxfy0,2023-04-01,New,1,10.0,2023-05-01
IBBvmZbgFJ1AcN,2021-11-01,Retained,3,1118.0,2021-12-01
IBBvmZbgFJ1AcN,2023-04-01,Retained,1,89.0,2023-05-01
IBEYEmYQ0MVS86,2023-03-01,Retained,6,493.0,
HLO8e4DWYXuaef,2022-04-01,Retained,2,1350.0,2022-05-01
HLi2oMdTaU1dT8,2021-07-01,New,3,1919.58,
HREKOgtCBLGATg,2022-04-01,Retained,3,1497.0,2022-05-01
HVGBYWfVck0hTA,2021-09-01,Retained,1,1.0,2021-10-01
Hf7iwmJGMIIr5K,2023-03-01,Retained,5,8226.0,
HfQeOWPOhCkOtk,2021-11-01,New,1,10.0,2021-12-01
HhcMl20DfatxTQ,2022-09-01,Revived,78,747477.12,
Hj6KNMkp0ty6NM,2021-09-01,Retained,2,2423.6,
HjssYepjGnE5qv,2021-08-01,New,13,21.0,
HwbJyeyUsm8VRE,2022-01-01,Revived,1,201.0,2022-02-01
IN3CZseZGsxxLI,2022-06-01,Revived,1,1.0,2022-07-01
IQ66YQrAIcATax,2022-01-01,Revived,1,1.0,2022-02-01
IQJCn3YD8B5aLF,2022-03-01,Retained,1,2100.0,
IQJCn3YD8B5aLF,2022-11-01,Retained,1,5000.0,
IQuUMYOulZCQqy,2022-02-01,Revived,9,1308.0,
IXpWnJZqVAe9GP,2022-09-01,Retained,1,2996.0,
Ijg8yxr3J2MN1f,2022-03-01,Retained,1,1.26,
InyduNUdmZG5jW,2022-09-01,Retained,18,409620.0,
IsZzciJM9FgS8S,2022-09-01,New,1,61.0,2022-10-01
A3nDvoodrzomxp,2022-09-01,Retained,117,1967619.8,
A3nDvoodrzomxp,2022-10-01,Retained,159,2441629.25,
EckmpKJmWIEgIq,2021-12-01,Revived,10,601.0,
EckmpKJmWIEgIq,2022-05-01,Retained,4,400.0,
EjzhcfuW0BKBoj,2022-01-01,Retained,347,1058966.89,
Et24Hc2kM9OsUj,2023-01-01,Retained,1,123.0,2023-02-01
EvMytxQSHO5t3n,2023-03-01,Revived,1,100.0,2023-04-01
DMMYhQzcqrMsdk,2022-08-01,Retained,2,2299.0,
DqOJ850MaCnNt0,2021-09-01,Retained,36,95140.0,
DqOJ850MaCnNt0,2022-08-01,Retained,81,209085.0,
EO20fJF3cnXyqi,2022-04-01,Retained,3,113280.0,
ESxbSKjYDWCKVD,2021-08-01,Retained,32,100000.0,
ESxbSKjYDWCKVD,2022-07-01,Retained,29,82500.0,
EbAg0YVLIaJNtm,2022-11-01,Retained,9,64100.0,
Ehb9xb5EGaRinq,2022-05-01,Retained,55,8036.0,
Ehb9xb5EGaRinq,2023-03-01,Retained,13,10041.0,
ElvkKzWSESPNlw,2022-09-01,New,1,399.0,
Fl6gNdYn1DjNho,2022-05-01,Retained,14,16470.0,
FunSmJD3qt4Jax,2021-08-01,Retained,48,73071.19,
G8eTDNromOfD2p,2023-03-01,Retained,62,395894.44,
F3EQQVkixtwwpi,2022-04-01,Retained,94,85107.29,
F8JQdseLg9HkoG,2023-03-01,Retained,73,278672.0,
FF4u437HH4DtSm,2021-09-01,New,1,1.0,
FYLcVSuZPK1JLQ,2022-07-01,Revived,1,300.0,2022-08-01
KfU6P4F4dbopvK,2022-11-01,New,2,2.0,
KgiirjctF3ZDuv,2023-02-01,Revived,7,501.0,2023-03-01
KrNaHz3YiUHX82,2023-05-01,Retained,1,880.0,2023-06-01
KIFrd94Criyw7h,2023-02-01,Retained,2,1398.0,
5uBmZegi1BBA5d,2022-04-01,Retained,22,77393.0,
5uBmZegi1BBA5d,2023-03-01,Retained,16,27116.6,
JRCVwHg5Jq9Y0r,2022-07-01,Retained,1,100.0,2022-08-01
JbMhFtyRyWwjVu,2022-06-01,New,1,10.0,2022-07-01
JmykZzZg28J5yr,2022-07-01,New,1,10.0,2022-08-01
JpCJKyCsECMrKC,2022-09-01,Retained,15,11985.0,2022-10-01
JzuTmIk9fS6pAs,2022-12-01,Retained,1,9999.0,2023-01-01
IpZYos7SLNJmUS,2023-07-01,Retained,1,7136.0,2023-08-01
J5keslqrrCAubk,2022-08-01,Retained,13,199056.64,
E0grx12cvROc2T,2021-07-01,New,162,41863.0,
EFLDgCEIkA7ydO,2021-07-01,New,43,46307.0,
EO9kEpD1SmIHDJ,2022-01-01,Retained,31,284667.14,
EO9kEpD1SmIHDJ,2023-04-01,Retained,539,10040234.72,
EqZVwfkepyrNt6,2022-08-01,Retained,22,283574.0,
A3nDvoodrzomxp,2022-07-01,Retained,135,1420022.86,
BTzegPH6ic6DHT,2022-06-01,Retained,8,16971.0,
BTzegPH6ic6DHT,2022-09-01,Retained,5,2308.0,
Bfti9mWrT0wtAJ,2021-07-01,New,171,5020061.84,
Bfti9mWrT0wtAJ,2021-11-01,Retained,203,4368936.42,
Bfti9mWrT0wtAJ,2022-02-01,Retained,325,8232349.6,
Bsff8zhU7H0N1k,2021-09-01,New,2,2.0,
BuXIEKcHDM6jkA,2022-01-01,Retained,7,45155.0,
CKFImcYDLdQYwm,2022-01-01,Retained,221,301014.84,
CKFImcYDLdQYwm,2023-05-01,Retained,341,590181.19,
Ce2Q8rZWaN7Mo2,2021-10-01,Retained,1,8000.0,2021-11-01
ChB4LiQG1VqCcw,2022-03-01,Revived,1,8260.0,
CoKtoMKi4Cmapg,2023-01-01,Retained,31,346657.0,
6nEhMElyQ7H0pU,2022-06-01,Retained,2,2435.0,
856s56FJA47NiA,2022-10-01,Retained,7,66536.0,
7LdBrvSnuR5tYR,2022-06-01,Retained,1,234.82,
7LdBrvSnuR5tYR,2022-12-01,Retained,1,234.82,
AVbrZoKIM3466l,2021-08-01,Retained,9,43592.0,
AVbrZoKIM3466l,2022-01-01,Retained,4,2896.0,
B9sxSXLlxzWdEF,2021-09-01,Retained,40,176511.0,
6FCy6U8GPuJ0qG,2021-12-01,Retained,7,2725000.0,
6rQhPFQFEZFTld,2022-10-01,New,1,1.0,2022-11-01
DBLDNlGsn0GKRq,2021-11-01,New,130,26064.0,
DdrsTgA7yRuIqx,2021-07-01,New,48,12801.0,
DdrsTgA7yRuIqx,2022-03-01,Retained,50,15880.0,
DdrsTgA7yRuIqx,2022-04-01,Retained,36,9140.0,
DdrsTgA7yRuIqx,2022-10-01,Retained,31,10950.0,
DlQ1GCVbyBq2jj,2021-10-01,Retained,1075,841169.59,
DlQ1GCVbyBq2jj,2022-06-01,Retained,2539,1830502.6,
DlQ1GCVbyBq2jj,2023-01-01,Retained,4029,3211496.0,
EckmpKJmWIEgIq,2022-04-01,Retained,6,600.0,
EckmpKJmWIEgIq,2023-03-01,Retained,3,2300.0,
EjzhcfuW0BKBoj,2023-05-01,Retained,572,3490578.49,
DMMYhQzcqrMsdk,2023-05-01,Retained,1,499.0,
DqOJ850MaCnNt0,2022-06-01,Retained,80,191217.0,
DqOJ850MaCnNt0,2022-12-01,Retained,73,185055.0,
DqOJ850MaCnNt0,2023-06-01,Retained,78,179080.0,
EAAzmImkz2n6lj,2021-08-01,Retained,32,3201.0,
EAAzmImkz2n6lj,2022-07-01,Retained,5,500.0,
EO20fJF3cnXyqi,2021-11-01,Retained,9,193520.0,
EO20fJF3cnXyqi,2022-03-01,Retained,9,254880.0,
ESxbSKjYDWCKVD,2023-05-01,Retained,42,111000.0,
Ehb9xb5EGaRinq,2022-11-01,Retained,59,21815.0,
Ehb9xb5EGaRinq,2023-02-01,Retained,16,11789.0,
EibyUR5UxchaLV,2022-06-01,Retained,5,6469.0,
ElvkKzWSESPNlw,2023-02-01,Retained,3,308.0,
Fl6gNdYn1DjNho,2021-07-01,New,17,7485.0,
Fl6gNdYn1DjNho,2021-09-01,Retained,13,6370.0,
Fl6gNdYn1DjNho,2022-03-01,Retained,5,5950.0,
FscVGJEeBFqgV7,2022-12-01,Retained,6,11934.9,
7l8bvIuQ1C6R3Y,2023-02-01,Retained,209,348250.0,
AWj3u7rXa50z6K,2022-03-01,New,1,1.0,2022-04-01
INLKDEN02uS6xT,2023-02-01,Retained,19,36700.0,
Gfp7PqtTNU99nh,2022-04-01,Retained,908,1465801.0,
Gfp7PqtTNU99nh,2022-07-01,Retained,930,1479950.0,
GldgAzhlZXl0X4,2021-07-01,New,87,77109.14,
Fui2a9ulG5S8VF,2022-04-01,Retained,1,25999.0,2022-05-01
G2Vv13CsiH6VRc,2021-08-01,Retained,4,307.0,2021-09-01
G8SXSfNUrdH13V,2022-06-01,Retained,221,36353.0,
G8SXSfNUrdH13V,2022-09-01,Retained,171,32958.0,
GAcblklAMMQ8kv,2022-04-01,Retained,111,148345.58,
GAcblklAMMQ8kv,2022-07-01,Retained,218,1226684.5,
GE6DBjd0WP4EfU,2022-06-01,Revived,1,100.0,2022-07-01
GFIPq5Ocd6NiEw,2022-06-01,Revived,5,2129.9,
GFIPq5Ocd6NiEw,2023-06-01,Retained,14,4167.96,
GGtdpTnsEm0Ppu,2021-09-01,New,1,999.0,2021-10-01
GQhTB5iZ5zB0z2,2021-08-01,Retained,15,123551.0,
GQhTB5iZ5zB0z2,2021-09-01,Retained,17,117774.0,
GTArWWfGYNzjp2,2023-06-01,Retained,18,5891.0,2023-07-01
GZTGuLGTmiaPFh,2021-11-01,Retained,10,9800.0,
F40aBvMsMtf4Wd,2021-09-01,New,1,3000.0,
FkrJfQPUSbvsBM,2021-08-01,Retained,5,3005.2,
Fmk35AOqF0g8EQ,2021-07-01,New,20,21356.2,
Fmk35AOqF0g8EQ,2022-02-01,Retained,17,26876.8,
FrRRdWzkW8chZj,2022-10-01,Revived,1,50000.0,
BrUkxDxFkZnbhQ,2022-07-01,New,1,1000.0,2022-08-01
BsyDuKGRTdyXKn,2022-02-01,Retained,1,1.0,
BvktFRVFti8xnm,2021-07-01,New,108,116271.6,
Ceokx5mCN7xi5F,2021-09-01,Revived,1,15000.0,2021-10-01
CvXOoLeDOFEEVB,2021-07-01,New,1,17700.0,
CvXOoLeDOFEEVB,2022-03-01,Retained,1,4500.0,2022-04-01
ISVsJ0VWR6cG5x,2022-10-01,Retained,34,3306018.1,
ISlsE0fQPk6IAh,2022-11-01,New,2,600.0,
IUbV5FlpPF4Z6D,2022-01-01,Retained,74,178515.0,
IVML39I7ykCgKx,2021-12-01,New,6,24399.0,
IfcKYeoMKVpHV1,2023-06-01,Revived,1,1188.0,
HgGbZw8XfoF0q3,2023-01-01,Retained,4,6601.49,2023-02-01
HuaabZlrlYcNtB,2021-11-01,Retained,88,61410.0,
HuaabZlrlYcNtB,2022-02-01,Retained,746,880735.0,
HxKeIgElKtfFAu,2023-05-01,Retained,5,37468.0,
I1PPcy22OULDj2,2021-09-01,New,1,1.0,
GySM0uVrfMLgoG,2022-04-01,Retained,43,13048.0,
GySM0uVrfMLgoG,2022-07-01,Retained,28,7142.0,
H5nAAF2coPowZt,2022-12-01,Retained,60,5568.0,
H5nAAF2coPowZt,2023-01-01,Retained,39,21478.0,
H9WHddL7gIubai,2021-07-01,New,9,67895.0,
H9WHddL7gIubai,2022-03-01,Retained,4,87285.77,
H9WHddL7gIubai,2022-10-01,Retained,7,118900.0,
H9y1p5D1Q0kzfF,2021-07-01,New,1,18715.0,2021-08-01
HFjZ1uiV4O1U6X,2021-07-01,New,4,14040.0,
HFjZ1uiV4O1U6X,2023-03-01,Revived,6,49080.0,
HLPUuwqIRLIGzC,2021-07-01,New,6,114097.0,
HLPUuwqIRLIGzC,2022-02-01,Retained,10,131993.0,
HLPUuwqIRLIGzC,2023-06-01,Retained,550,770193.0,
HQXX5tgyXaUEkc,2022-08-01,Retained,3,16598.7,2022-09-01
HVG3BLntMQfloC,2022-07-01,Retained,10,20.0,
DSH30j12fZpvCR,2021-09-01,Retained,39,55123.0,
DfhkjnsC6uXB0k,2021-12-01,Retained,1,37827.26,
DfhkjnsC6uXB0k,2022-09-01,Revived,1,79.79,
DuwIZIFMRpyLfH,2022-03-01,Retained,1,2718.0,
E2IuDz2OPNsv04,2022-06-01,Retained,36,1685408.88,
E2IuDz2OPNsv04,2022-12-01,Retained,143,2959674.3,
E2IuDz2OPNsv04,2023-01-01,Retained,22,937660.18,
E9RU5i8GZOnC9U,2022-07-01,Retained,4,999.0,
E9RU5i8GZOnC9U,2022-10-01,Retained,1,169.0,
E9l4GVqSh4Rjid,2022-06-01,Retained,37,194346.72,
E9l4GVqSh4Rjid,2023-01-01,Retained,255,3328792.73,
ELSJNFgB4occLQ,2021-07-01,New,20,13615.0,
ELSJNFgB4occLQ,2022-03-01,Retained,4,1853.92,
ELSJNFgB4occLQ,2022-10-01,Retained,1,1161.0,
EREhG7Lk3G7gwB,2021-07-01,New,3,7640.5,
EREhG7Lk3G7gwB,2022-03-01,Retained,9,9051.0,
GI6YTAxZBVVXkB,2022-03-01,Retained,2,2495.0,
GI6YTAxZBVVXkB,2022-04-01,Retained,1,750.0,
Epmm9LAGQJm9vD,2021-07-01,New,2,3000.0,
Epmm9LAGQJm9vD,2022-10-01,Retained,3,4500.0,
FJnzGakFnFpKHl,2022-04-01,Retained,53,405309.0,
FJnzGakFnFpKHl,2022-12-01,Retained,38,263817.0,
FKludRl9VTEshc,2021-08-01,Retained,11,6684.7,
FLM1MIb4OmyCq3,2022-09-01,Retained,4,3410.0,
FLM1MIb4OmyCq3,2023-02-01,Retained,6,4119.0,
FO6Kl1Dip0P7X3,2022-07-01,Revived,1,11540.4,
FSCs8d6a2XIrin,2022-01-01,Retained,328,251855.98,
FSCs8d6a2XIrin,2022-11-01,Retained,225,232864.8,
FT2bpMbJr6XIHs,2022-06-01,Retained,239,204520.21,
FT2bpMbJr6XIHs,2022-12-01,Retained,291,268428.78,
FinryirINGHwuB,2022-10-01,Retained,103,469671.8,
Fj9feU9uF0UDGa,2022-10-01,Retained,17,568846.94,
FuzESC2pnR322O,2022-12-01,Retained,3,3257.0,
FzmZNvwVuhx5vv,2021-07-01,New,1,600.0,2021-08-01
G2YcGkbWRj4yOm,2022-06-01,Revived,2,385.0,
G7GUQgidTfgis5,2022-02-01,Retained,2,41300.0,
G7GUQgidTfgis5,2023-05-01,Revived,3,113610.0,
GSFArZqo96KDeY,2021-08-01,New,1,30.0,
GUN3IF8VRrDatG,2022-11-01,Retained,31,69333.0,
GfveNTkcJd05r8,2021-08-01,New,3,67480.0,
GmqkVT5KG3IYAL,2021-09-01,Revived,2,1780.0,2021-10-01
Gxj5p4APb370yh,2021-11-01,Retained,18,12541.52,
HD5o2INyKA5yvc,2021-09-01,Retained,2,62540.0,
HD5o2INyKA5yvc,2022-12-01,Retained,11,240598.0,
HEcAViwamx6TCU,2021-08-01,Retained,11,39020.0,
IsbaTBGWaTP22x,2023-02-01,Retained,5,79061.27,
IsbaTBGWaTP22x,2023-06-01,Retained,1,29188.95,
JWeWhffENGbkg3,2022-10-01,Retained,108,1267000.0,
JWeWhffENGbkg3,2022-11-01,Retained,63,803500.0,
JZo4I6M1hY9uHC,2023-02-01,Retained,4,100213.66,
JkGFZzKWEmWPul,2022-06-01,New,1,99.0,2022-07-01
JykcTLrJvUHGDa,2023-06-01,Retained,411,5982965.0,
K8YU7c94fNd50U,2022-12-01,Retained,4,197886.0,
K8YU7c94fNd50U,2023-01-01,Retained,4,124500.0,
KTen0xEz97Lzgv,2022-10-01,New,1,6000.0,2022-11-01
KZCxvuAYJRJFIn,2023-05-01,Retained,238,3521266.0,
Kgj7DwtudYUL1H,2023-01-01,New,1,50.0,2023-02-01
I2SJNzEwbLxEbG,2021-09-01,New,1,1.0,2021-10-01
HKaoxUqOx78lrU,2021-07-01,New,2,1598.0,
HKaoxUqOx78lrU,2021-09-01,Retained,2,3196.0,
HdGHoKuOKWrSTl,2022-06-01,Revived,1,1499.0,
HdGHoKuOKWrSTl,2022-07-01,Retained,1,1499.0,
IJNwwH37xDqJsZ,2021-12-01,New,1,270.0,
IKHR5TwcksXO3L,2022-09-01,Revived,4,3026.0,
IKyfYbdodCT5Xf,2022-02-01,Revived,1,40592.0,2022-03-01
IQuUMYOulZCQqy,2022-03-01,Retained,31,3973.0,
IVNksQ2L8xm65W,2022-09-01,Retained,3,2001.0,
IVNksQ2L8xm65W,2022-10-01,Retained,3,1061.0,2022-11-01
ImQw27U8Bsrw20,2023-05-01,Retained,12,15189.4,
InZKONjGGQSLMU,2022-01-01,New,1,1.0,
InZKONjGGQSLMU,2022-02-01,Retained,8,3006.0,
InyduNUdmZG5jW,2023-05-01,Retained,10,29301.0,
Ex5yGAfZIJTcNc,2021-09-01,New,1,100.0,2021-10-01
F3EQQVkixtwwpi,2022-03-01,Retained,147,183140.1,
F8JQdseLg9HkoG,2021-12-01,Retained,507,11850092.0,
FFVcyIysfhpASd,2021-09-01,Retained,8,20785.0,
FX0KYZIY48X3cR,2022-06-01,Retained,8,43979.0,
FX0KYZIY48X3cR,2022-12-01,Revived,2,15199.0,
KO5XoWfl87H4IJ,2022-10-01,New,6,20927.0,
KeiEaA7KTgJB7l,2022-11-01,New,2,2.0,
KHnzlU36ysoAVp,2022-09-01,New,1,10.0,2022-10-01
KMp5la0QkSRdTv,2022-11-01,Retained,858,2604000.0,
KRKhWtTIS7Ujdq,2022-11-01,New,287,12194.19,
Kdpz5Xb6UDdCzL,2022-11-01,New,3,15.0,2022-12-01
DNat26tuhLzcf2,2022-11-01,Retained,17,68605.38,
DQ3LIoPGp6RGfz,2022-10-01,Revived,1,11.0,
DewYMH3fGJZ7Nf,2022-03-01,Retained,1,2067.14,2022-04-01
E7RBh42BA7TAm3,2021-08-01,Retained,15,357858.0,
EL631CkAOhvxTB,2023-04-01,Revived,1,1.0,2023-05-01
ETImsDL3pj0rRR,2022-03-01,Revived,1,1.0,
EgLH5vF7ichBxa,2023-06-01,Retained,18,869978.45,
DK09mUxywOCPHD,2021-08-01,Retained,4,7038.66,
DLWNWSAW0PfzqL,2022-11-01,Retained,5,135819.0,
DSIHokMUG44JOR,2021-08-01,Retained,5,303500.0,
DSIHokMUG44JOR,2022-02-01,Retained,29,2430000.0,
DcjXuGCjyhmcxn,2022-02-01,Retained,5,2596.89,
DcjXuGCjyhmcxn,2022-11-01,Retained,9,2175.08,
DoNbxtZtZVdUn3,2022-04-01,Retained,3,14795.0,2022-05-01
EAlUt3MIILV9Ix,2022-09-01,Retained,1,29000.0,
EO7LCWNwehIF1O,2022-05-01,Retained,11,3036.17,
EO7LCWNwehIF1O,2022-09-01,Retained,17,5149.83,
EO7LCWNwehIF1O,2022-11-01,Retained,18,4998.3,
EahoSsFwb4bd0A,2023-06-01,Retained,378,1984709.64,2023-07-01
EoiPvWU9ZWLyUS,2022-09-01,New,1,3500.0,2022-10-01
CL0BWweOtMIrti,2022-09-01,Revived,1,5000.0,2022-10-01
Cq6bxbykXwkqN0,2023-01-01,Revived,2,8162.0,2023-02-01
CxuHCm4e0oz7TI,2022-02-01,Retained,10,182638.0,
DDHATFSwBv1dTv,2022-03-01,New,1,20282.0,2022-04-01
DLW43ncqbnOU56,2021-07-01,New,5,547666.0,
DLW43ncqbnOU56,2022-09-01,Retained,15,2949663.0,
DjhC4p5U2yoxNw,2023-04-01,Revived,1,59000.0,2023-05-01
DlPXTST7XxrLv7,2021-07-01,New,2,12194.11,
DlPXTST7XxrLv7,2021-09-01,Retained,3,150859.34,
DlPXTST7XxrLv7,2022-02-01,Retained,1,14369.94,
E18BaWqS1HUMWp,2022-11-01,Retained,44,901266.0,
E9qg6JONGqeqP1,2023-06-01,Retained,53,66250.0,
EVWUNfT7SppPQF,2022-04-01,New,1,5.54,2022-05-01
EZ4yxYe4Czz2V8,2022-04-01,New,1,1.0,
EbCoCbOt8BtJG2,2021-11-01,Retained,1,11746.0,2021-12-01
Er8cZFYIVV8NdP,2023-03-01,Revived,3,140975.0,2023-04-01
